fecha,hora_del_dia,mes,produccion_w,consumo_w,balance_w,bateria_soc_pct,temp_exterior,consumo_agua_lh,nivel_agua_litres,nivel_agua_pct
2023-02-03 17:00:00,17,2,631.69,487.79,143.9,14.1,25.0,4.89,0.0,0.0
2023-02-03 18:00:00,18,2,360.11,732.29,-372.17,13.5,24.8,2.71,0.0,0.0
2023-02-03 19:00:00,19,2,0,2673.78,-2673.78,9.18,23.2,4.14,0.0,0.0
2023-02-03 20:00:00,20,2,0,1899.32,-1899.32,6.12,18.4,34.21,0.0,0.0
2023-02-03 21:00:00,21,2,0,1525.29,-1525.29,5.0,18.2,23.62,0.0,0.0
2023-02-03 22:00:00,22,2,0,1981.33,-1981.33,5.0,17.9,33.77,0.0,0.0
2023-02-03 23:00:00,23,2,0,600.3,-600.3,5.0,12.3,1.76,0.0,0.0
2023-02-04 00:00:00,0,2,0,499.33,-499.33,5.0,12.2,2.16,0.0,0.0
2023-02-04 01:00:00,1,2,0,498.94,-498.94,5.0,13.5,1.46,0.0,0.0
2023-02-04 02:00:00,2,2,0,543.93,-543.93,5.0,12.0,3.58,0.0,0.0
2023-02-04 03:00:00,3,2,0,404.67,-404.67,5.0,11.3,3.5,0.0,0.0
2023-02-04 04:00:00,4,2,0,299.02,-299.02,5.0,15.7,2.56,0.0,0.0
2023-02-04 05:00:00,5,2,0,618.12,-618.12,5.0,16.3,4.73,0.0,0.0
2023-02-04 06:00:00,6,2,0,319.94,-319.94,5.0,17.8,1.6,0.0,0.0
2023-02-04 07:00:00,7,2,8.39,2375.09,-2366.7,5.0,19.0,42.56,0.0,0.0
2023-02-04 08:00:00,8,2,301.64,2010.81,-1709.17,5.0,20.2,27.63,0.0,0.0
2023-02-04 09:00:00,9,2,648.18,2701.06,-2052.89,5.0,23.2,34.91,0.0,0.0
2023-02-04 10:00:00,10,2,866.27,489.34,376.93,5.61,21.5,3.15,0.0,0.0
2023-02-04 11:00:00,11,2,189.1,456.51,-267.41,5.18,22.2,4.25,0.0,0.0
2023-02-04 12:00:00,12,2,1528.73,497.56,1031.18,6.84,24.2,2.56,0.0,0.0
2023-02-04 13:00:00,13,2,1917.54,548.76,1368.78,9.05,26.3,4.65,0.0,0.0
2023-02-04 14:00:00,14,2,1459.59,527.59,932.0,10.55,29.2,3.1,0.0,0.0
2023-02-04 15:00:00,15,2,1312.6,670.59,642.0,11.59,25.9,2.93,0.0,0.0
2023-02-04 16:00:00,16,2,881.67,571.71,309.96,12.09,23.1,4.05,0.0,0.0
2023-02-04 17:00:00,17,2,663.56,448.89,214.67,12.43,20.5,4.92,0.0,0.0
2023-02-04 18:00:00,18,2,39.47,685.72,-646.25,11.39,22.3,3.63,0.0,0.0
2023-02-04 19:00:00,19,2,19.7,1799.3,-1779.61,8.52,21.7,3.9,0.0,0.0
2023-02-04 20:00:00,20,2,0,2638.09,-2638.09,5.0,20.3,24.23,0.0,0.0
2023-02-04 21:00:00,21,2,0,1414.11,-1414.11,5.0,17.3,29.22,0.0,0.0
2023-02-04 22:00:00,22,2,0,2164.85,-2164.85,5.0,15.5,24.96,0.0,0.0
2023-02-04 23:00:00,23,2,0,374.31,-374.31,5.0,14.9,1.88,0.0,0.0
2023-02-05 00:00:00,0,2,0,736.41,-736.41,5.0,13.9,3.54,0.0,0.0
2023-02-05 01:00:00,1,2,0,563.02,-563.02,5.0,11.6,1.2,0.0,0.0
2023-02-05 02:00:00,2,2,0,319.2,-319.2,5.0,9.9,2.44,0.0,0.0
2023-02-05 03:00:00,3,2,0,528.06,-528.06,5.0,15.4,2.45,0.0,0.0
2023-02-05 04:00:00,4,2,0,232.06,-232.06,5.0,12.0,3.22,0.0,0.0
2023-02-05 05:00:00,5,2,0,676.51,-676.51,5.0,18.3,2.74,0.0,0.0
2023-02-05 06:00:00,6,2,0,570.18,-570.18,5.0,15.0,3.76,0.0,0.0
2023-02-05 07:00:00,7,2,0,1893.09,-1893.09,5.0,12.3,26.9,0.0,0.0
2023-02-05 08:00:00,8,2,377.11,2070.69,-1693.58,5.0,14.6,28.17,0.0,0.0
2023-02-05 09:00:00,9,2,542.14,2115.65,-1573.51,5.0,18.6,48.78,0.0,0.0
2023-02-05 10:00:00,10,2,852.78,554.64,298.14,5.48,23.3,4.48,0.0,0.0
2023-02-05 11:00:00,11,2,1191.36,435.67,755.68,6.7,15.9,4.57,0.0,0.0
2023-02-05 12:00:00,12,2,1455.42,445.86,1009.56,8.33,25.8,3.06,0.0,0.0
2023-02-05 13:00:00,13,2,1835.21,759.15,1076.06,10.06,24.7,4.67,0.0,0.0
2023-02-05 14:00:00,14,2,1485.64,213.61,1272.04,12.12,27.2,1.94,0.0,0.0
2023-02-05 15:00:00,15,2,1236.51,624.62,611.89,13.1,27.0,1.28,0.0,0.0
2023-02-05 16:00:00,16,2,976.99,481.37,495.61,13.9,22.8,1.43,0.0,0.0
2023-02-05 17:00:00,17,2,594.33,503.93,90.4,14.05,21.8,2.68,0.0,0.0
2023-02-05 18:00:00,18,2,308.68,395.0,-86.32,13.91,21.8,3.86,0.0,0.0
2023-02-05 19:00:00,19,2,0,1973.44,-1973.44,10.73,19.6,1.81,0.0,0.0
2023-02-05 20:00:00,20,2,0,2700.87,-2700.87,6.37,19.5,17.58,0.0,0.0
2023-02-05 21:00:00,21,2,0,2598.0,-2598.0,5.0,18.5,27.05,0.0,0.0
2023-02-05 22:00:00,22,2,0,2555.13,-2555.13,5.0,20.6,18.21,0.0,0.0
2023-02-05 23:00:00,23,2,0,618.94,-618.94,5.0,14.1,3.17,0.0,0.0
2023-02-06 00:00:00,0,2,0,705.6,-705.6,5.0,11.9,1.1,0.0,0.0
2023-02-06 01:00:00,1,2,0,462.58,-462.58,5.0,7.6,1.95,0.0,0.0
2023-02-06 02:00:00,2,2,0,652.88,-652.88,5.0,13.2,1.91,0.0,0.0
2023-02-06 03:00:00,3,2,0,501.34,-501.34,5.0,12.9,1.88,0.0,0.0
2023-02-06 04:00:00,4,2,0,704.69,-704.69,5.0,12.8,2.45,0.0,0.0
2023-02-06 05:00:00,5,2,0,433.15,-433.15,5.0,16.5,4.31,0.0,0.0
2023-02-06 06:00:00,6,2,0,449.92,-449.92,5.0,19.2,2.12,0.0,0.0
2023-02-06 07:00:00,7,2,0,1655.57,-1655.57,5.0,18.3,24.46,0.0,0.0
2023-02-06 08:00:00,8,2,245.19,2771.16,-2525.97,5.0,15.6,24.24,0.0,0.0
2023-02-06 09:00:00,9,2,619.37,2780.04,-2160.67,5.0,19.1,44.12,0.0,0.0
2023-02-06 10:00:00,10,2,877.53,486.97,390.57,5.63,17.4,1.87,0.0,0.0
2023-02-06 11:00:00,11,2,1272.34,516.16,756.18,6.85,18.9,2.65,0.0,0.0
2023-02-06 12:00:00,12,2,1538.15,600.45,937.7,8.36,19.7,2.77,0.0,0.0
2023-02-06 13:00:00,13,2,1746.54,742.85,1003.69,9.98,24.3,3.33,0.0,0.0
2023-02-06 14:00:00,14,2,1532.27,714.08,818.19,11.3,23.2,1.0,0.0,0.0
2023-02-06 15:00:00,15,2,1213.36,588.35,625.01,12.31,24.0,2.52,0.0,0.0
2023-02-06 16:00:00,16,2,945.25,520.65,424.59,12.99,23.0,2.45,0.0,0.0
2023-02-06 17:00:00,17,2,637.16,501.84,135.32,13.21,20.3,2.09,0.0,0.0
2023-02-06 18:00:00,18,2,399.88,557.75,-157.87,12.96,21.1,2.79,0.0,0.0
2023-02-06 19:00:00,19,2,0,2166.56,-2166.56,9.46,21.7,4.41,0.0,0.0
2023-02-06 20:00:00,20,2,0,2157.05,-2157.05,5.98,16.8,30.9,0.0,0.0
2023-02-06 21:00:00,21,2,0,1564.47,-1564.47,5.0,20.4,32.26,0.0,0.0
2023-02-06 22:00:00,22,2,0,2201.62,-2201.62,5.0,14.8,30.16,0.0,0.0
2023-02-06 23:00:00,23,2,0,637.25,-637.25,5.0,15.9,1.55,0.0,0.0
2023-02-07 00:00:00,0,2,0,535.29,-535.29,5.0,7.4,2.2,0.0,0.0
2023-02-07 01:00:00,1,2,0,238.39,-238.39,5.0,15.1,3.73,0.0,0.0
2023-02-07 02:00:00,2,2,0,493.1,-493.1,5.0,11.2,4.56,0.0,0.0
2023-02-07 03:00:00,3,2,0,531.54,-531.54,5.0,14.9,3.12,0.0,0.0
2023-02-07 04:00:00,4,2,0,419.22,-419.22,5.0,14.3,3.74,0.0,0.0
2023-02-07 05:00:00,5,2,0,285.4,-285.4,5.0,17.3,4.0,0.0,0.0
2023-02-07 06:00:00,6,2,0,656.09,-656.09,5.0,20.1,3.8,0.0,0.0
2023-02-07 07:00:00,7,2,71.4,1332.4,-1260.99,5.0,15.1,35.51,0.0,0.0
2023-02-07 08:00:00,8,2,189.08,2521.77,-2332.69,5.0,23.4,45.38,0.0,0.0
2023-02-07 09:00:00,9,2,615.87,1898.71,-1282.84,5.0,20.6,21.54,0.0,0.0
2023-02-07 10:00:00,10,2,923.47,282.73,640.74,6.03,21.7,3.06,0.0,0.0
2023-02-07 11:00:00,11,2,1218.16,543.66,674.5,7.12,22.0,1.09,0.0,0.0
2023-02-07 12:00:00,12,2,1442.8,466.56,976.24,8.7,21.6,2.55,0.0,0.0
2023-02-07 13:00:00,13,2,1709.15,455.86,1253.29,10.72,24.4,3.9,0.0,0.0
2023-02-07 14:00:00,14,2,1496.01,583.33,912.68,12.19,18.0,4.46,0.0,0.0
2023-02-07 15:00:00,15,2,1221.23,372.47,848.75,13.56,29.1,2.07,0.0,0.0
2023-02-07 16:00:00,16,2,837.84,349.9,487.93,14.35,21.9,2.83,0.0,0.0
2023-02-07 17:00:00,17,2,495.43,341.37,154.06,14.59,23.8,1.46,0.0,0.0
2023-02-07 18:00:00,18,2,348.02,697.67,-349.65,14.03,20.9,2.83,0.0,0.0
2023-02-07 19:00:00,19,2,0.75,2322.46,-2321.71,10.29,19.1,4.89,0.0,0.0
2023-02-07 20:00:00,20,2,0,1468.74,-1468.74,7.92,18.6,17.04,0.0,0.0
2023-02-07 21:00:00,21,2,0,2765.44,-2765.44,5.0,19.4,32.85,0.0,0.0
2023-02-07 22:00:00,22,2,0,1325.88,-1325.88,5.0,17.5,28.83,0.0,0.0
2023-02-07 23:00:00,23,2,0,697.62,-697.62,5.0,18.9,3.17,0.0,0.0
2023-02-08 00:00:00,0,2,0,369.2,-369.2,5.0,13.4,2.96,0.0,0.0
2023-02-08 01:00:00,1,2,0,458.5,-458.5,5.0,10.2,3.17,0.0,0.0
2023-02-08 02:00:00,2,2,0,632.94,-632.94,5.0,13.7,2.86,0.0,0.0
2023-02-08 03:00:00,3,2,0,529.78,-529.78,5.0,15.3,2.58,0.0,0.0
2023-02-08 04:00:00,4,2,0,437.75,-437.75,5.0,14.3,2.17,0.0,0.0
2023-02-08 05:00:00,5,2,0,315.19,-315.19,5.0,18.2,3.45,0.0,0.0
2023-02-08 06:00:00,6,2,0,415.82,-415.82,5.0,19.6,2.11,0.0,0.0
2023-02-08 07:00:00,7,2,0,1505.96,-1505.96,5.0,18.3,30.13,0.0,0.0
2023-02-08 08:00:00,8,2,233.01,2491.04,-2258.03,5.0,17.1,41.55,0.0,0.0
2023-02-08 09:00:00,9,2,574.91,2039.28,-1464.37,5.0,20.6,49.31,0.0,0.0
2023-02-08 10:00:00,10,2,913.29,589.23,324.06,5.52,22.8,4.33,0.0,0.0
2023-02-08 11:00:00,11,2,1211.15,546.05,665.1,6.6,21.3,4.63,0.0,0.0
2023-02-08 12:00:00,12,2,226.39,468.89,-242.5,6.2,20.0,3.58,0.0,0.0
2023-02-08 13:00:00,13,2,1662.36,460.65,1201.71,8.14,22.7,2.74,0.0,0.0
2023-02-08 14:00:00,14,2,1468.85,460.03,1008.83,9.77,24.4,2.46,0.0,0.0
2023-02-08 15:00:00,15,2,1233.0,405.39,827.61,11.1,23.0,3.98,0.0,0.0
2023-02-08 16:00:00,16,2,852.2,548.59,303.61,11.59,21.6,4.26,0.0,0.0
2023-02-08 17:00:00,17,2,667.52,562.03,105.49,11.76,18.8,2.26,0.0,0.0
2023-02-08 18:00:00,18,2,321.84,560.16,-238.32,11.38,22.1,2.87,0.0,0.0
2023-02-08 19:00:00,19,2,0,1439.11,-1439.11,9.06,20.7,3.13,0.0,0.0
2023-02-08 20:00:00,20,2,0,1444.48,-1444.48,6.73,18.7,32.95,0.0,0.0
2023-02-08 21:00:00,21,2,0,2703.56,-2703.56,5.0,17.5,17.52,0.0,0.0
2023-02-08 22:00:00,22,2,0,2453.7,-2453.7,5.0,18.5,16.13,0.0,0.0
2023-02-08 23:00:00,23,2,0,377.53,-377.53,5.0,15.9,1.8,0.0,0.0
2023-02-09 00:00:00,0,2,0,426.24,-426.24,5.0,7.3,1.35,0.0,0.0
2023-02-09 01:00:00,1,2,0,527.13,-527.13,5.0,14.4,1.63,0.0,0.0
2023-02-09 02:00:00,2,2,0,675.69,-675.69,5.0,12.9,1.92,0.0,0.0
2023-02-09 03:00:00,3,2,0,497.2,-497.2,5.0,13.2,1.39,0.0,0.0
2023-02-09 04:00:00,4,2,0,579.14,-579.14,5.0,9.4,2.36,0.0,0.0
2023-02-09 05:00:00,5,2,0,469.67,-469.67,5.0,19.6,4.56,0.0,0.0
2023-02-09 06:00:00,6,2,0,654.76,-654.76,5.0,18.2,4.98,0.0,0.0
2023-02-09 07:00:00,7,2,0,2816.82,-2816.82,5.0,19.3,22.0,0.0,0.0
2023-02-09 08:00:00,8,2,351.2,2686.74,-2335.54,5.0,20.0,38.68,0.0,0.0
2023-02-09 09:00:00,9,2,520.19,1366.27,-846.08,5.0,20.3,24.72,0.0,0.0
2023-02-09 10:00:00,10,2,1000.73,463.27,537.46,5.87,18.2,3.2,0.0,0.0
2023-02-09 11:00:00,11,2,178.49,534.09,-355.6,5.29,21.0,2.92,0.0,0.0
2023-02-09 12:00:00,12,2,1408.67,601.85,806.81,6.59,23.8,4.45,0.0,0.0
2023-02-09 13:00:00,13,2,1819.86,493.9,1325.96,8.73,25.9,3.99,0.0,0.0
2023-02-09 14:00:00,14,2,1473.95,446.89,1027.06,10.39,26.0,3.68,0.0,0.0
2023-02-09 15:00:00,15,2,1188.73,704.56,484.17,11.17,23.9,4.2,0.0,0.0
2023-02-09 16:00:00,16,2,889.16,522.38,366.78,11.76,24.2,4.45,0.0,0.0
2023-02-09 17:00:00,17,2,515.66,581.95,-66.28,11.66,23.3,3.09,0.0,0.0
2023-02-09 18:00:00,18,2,320.1,751.14,-431.03,10.96,20.7,2.86,0.0,0.0
2023-02-09 19:00:00,19,2,0,2235.37,-2235.37,7.35,18.5,2.27,0.0,0.0
2023-02-09 20:00:00,20,2,0,2544.06,-2544.06,5.0,20.4,25.15,0.0,0.0
2023-02-09 21:00:00,21,2,0,2246.21,-2246.21,5.0,14.5,19.23,0.0,0.0
2023-02-09 22:00:00,22,2,0,1693.28,-1693.28,5.0,19.5,22.01,0.0,0.0
2023-02-09 23:00:00,23,2,0,624.39,-624.39,5.0,15.9,1.82,0.0,0.0
2023-02-10 00:00:00,0,2,0,326.8,-326.8,5.0,8.5,2.31,0.0,0.0
2023-02-10 01:00:00,1,2,0,632.33,-632.33,5.0,13.1,1.47,0.0,0.0
2023-02-10 02:00:00,2,2,0,559.99,-559.99,5.0,10.6,1.42,0.0,0.0
2023-02-10 03:00:00,3,2,0,545.39,-545.39,5.0,11.6,3.63,0.0,0.0
2023-02-10 04:00:00,4,2,0,275.1,-275.1,5.0,14.3,2.21,0.0,0.0
2023-02-10 05:00:00,5,2,0,373.74,-373.74,5.0,19.0,4.41,0.0,0.0
2023-02-10 06:00:00,6,2,0,661.74,-661.74,5.0,16.1,1.59,0.0,0.0
2023-02-10 07:00:00,7,2,26.17,1510.34,-1484.18,5.0,18.6,20.06,0.0,0.0
2023-02-10 08:00:00,8,2,43.2,1736.99,-1693.79,5.0,18.0,22.23,0.0,0.0
2023-02-10 09:00:00,9,2,82.86,1804.64,-1721.78,5.0,19.8,46.18,0.0,0.0
2023-02-10 10:00:00,10,2,936.72,385.75,550.96,5.89,22.4,3.13,0.0,0.0
2023-02-10 11:00:00,11,2,1260.45,555.58,704.87,7.03,20.5,2.22,0.0,0.0
2023-02-10 12:00:00,12,2,1528.81,336.52,1192.3,8.95,23.3,2.09,0.0,0.0
2023-02-10 13:00:00,13,2,268.3,353.31,-85.01,8.81,25.7,1.42,0.0,0.0
2023-02-10 14:00:00,14,2,224.03,364.67,-140.64,8.58,26.7,4.76,0.0,0.0
2023-02-10 15:00:00,15,2,184.43,358.94,-174.51,8.3,27.0,4.9,0.0,0.0
2023-02-10 16:00:00,16,2,833.77,241.09,592.68,9.26,22.7,1.09,0.0,0.0
2023-02-10 17:00:00,17,2,522.22,547.21,-24.99,9.22,20.0,2.12,0.0,0.0
2023-02-10 18:00:00,18,2,219.2,565.75,-346.55,8.66,20.3,3.66,0.0,0.0
2023-02-10 19:00:00,19,2,0,2923.54,-2923.54,5.0,19.6,2.1,0.0,0.0
2023-02-10 20:00:00,20,2,0,2092.82,-2092.82,5.0,18.5,24.98,0.0,0.0
2023-02-10 21:00:00,21,2,0,2288.79,-2288.79,5.0,17.2,31.48,0.0,0.0
2023-02-10 22:00:00,22,2,0,1667.11,-1667.11,5.0,19.4,29.7,0.0,0.0
2023-02-10 23:00:00,23,2,0,471.44,-471.44,5.0,13.2,2.28,0.0,0.0
2023-02-11 00:00:00,0,2,0,341.19,-341.19,5.0,11.8,2.33,0.0,0.0
2023-02-11 01:00:00,1,2,0,643.35,-643.35,5.0,14.5,1.69,0.0,0.0
2023-02-11 02:00:00,2,2,0,585.89,-585.89,5.0,10.6,2.3,0.0,0.0
2023-02-11 03:00:00,3,2,0,402.06,-402.06,5.0,17.5,3.62,0.0,0.0
2023-02-11 04:00:00,4,2,0,383.47,-383.47,5.0,14.3,1.21,0.0,0.0
2023-02-11 05:00:00,5,2,0,688.35,-688.35,5.0,13.8,3.25,0.0,0.0
2023-02-11 06:00:00,6,2,0,480.2,-480.2,5.0,16.0,1.01,0.0,0.0
2023-02-11 07:00:00,7,2,63.2,2046.55,-1983.35,5.0,22.1,37.19,0.0,0.0
2023-02-11 08:00:00,8,2,300.46,1755.47,-1455.01,5.0,18.6,47.46,0.0,0.0
2023-02-11 09:00:00,9,2,658.39,2666.27,-2007.89,5.0,20.1,20.55,0.0,0.0
2023-02-11 10:00:00,10,2,820.87,590.67,230.2,5.37,16.4,1.32,0.0,0.0
2023-02-11 11:00:00,11,2,1310.15,415.02,895.14,6.82,20.5,1.69,0.0,0.0
2023-02-11 12:00:00,12,2,1589.15,461.35,1127.8,8.63,21.8,2.13,0.0,0.0
2023-02-11 13:00:00,13,2,1860.77,625.78,1235.0,10.63,21.9,4.77,0.0,0.0
2023-02-11 14:00:00,14,2,1473.13,521.71,951.41,12.16,23.5,3.7,0.0,0.0
2023-02-11 15:00:00,15,2,1267.02,470.07,796.95,13.45,23.3,4.43,0.0,0.0
2023-02-11 16:00:00,16,2,974.56,705.42,269.14,13.88,25.7,2.2,0.0,0.0
2023-02-11 17:00:00,17,2,515.16,633.71,-118.55,13.69,24.4,1.64,0.0,0.0
2023-02-11 18:00:00,18,2,312.52,373.69,-61.17,13.59,22.3,3.92,0.0,0.0
2023-02-11 19:00:00,19,2,47.2,1788.79,-1741.59,10.78,17.7,3.78,0.0,0.0
2023-02-11 20:00:00,20,2,0,1379.73,-1379.73,8.56,16.1,23.28,0.0,0.0
2023-02-11 21:00:00,21,2,0,2871.21,-2871.21,5.0,16.1,29.32,0.0,0.0
2023-02-11 22:00:00,22,2,0,2579.77,-2579.77,5.0,16.9,17.04,0.0,0.0
2023-02-11 23:00:00,23,2,0,577.48,-577.48,5.0,16.3,2.06,0.0,0.0
2023-02-12 00:00:00,0,2,0,580.92,-580.92,5.0,15.8,4.43,0.0,0.0
2023-02-12 01:00:00,1,2,0,646.03,-646.03,5.0,12.7,3.15,0.0,0.0
2023-02-12 02:00:00,2,2,0,627.65,-627.65,5.0,11.2,3.87,0.0,0.0
2023-02-12 03:00:00,3,2,0,310.85,-310.85,5.0,8.6,2.61,0.0,0.0
2023-02-12 04:00:00,4,2,0,603.98,-603.98,5.0,19.8,3.81,0.0,0.0
2023-02-12 05:00:00,5,2,0,477.51,-477.51,5.0,14.2,4.72,0.0,0.0
2023-02-12 06:00:00,6,2,0,456.7,-456.7,5.0,17.8,3.64,0.0,0.0
2023-02-12 07:00:00,7,2,26.37,1584.34,-1557.97,5.0,17.0,40.88,0.0,0.0
2023-02-12 08:00:00,8,2,264.07,2678.95,-2414.88,5.0,20.4,30.63,0.0,0.0
2023-02-12 09:00:00,9,2,551.12,1794.96,-1243.84,5.0,22.2,43.67,0.0,0.0
2023-02-12 10:00:00,10,2,932.92,605.11,327.8,5.53,18.2,2.89,0.0,0.0
2023-02-12 11:00:00,11,2,1083.84,575.38,508.47,6.35,22.7,1.57,0.0,0.0
2023-02-12 12:00:00,12,2,1470.34,502.28,968.06,7.91,25.8,4.97,0.0,0.0
2023-02-12 13:00:00,13,2,1749.89,660.24,1089.64,9.67,26.3,1.01,0.0,0.0
2023-02-12 14:00:00,14,2,1414.55,440.68,973.87,11.24,24.4,2.41,0.0,0.0
2023-02-12 15:00:00,15,2,167.72,572.6,-404.88,10.59,23.1,2.99,0.0,0.0
2023-02-12 16:00:00,16,2,964.87,650.11,314.76,11.09,19.9,2.75,0.0,0.0
2023-02-12 17:00:00,17,2,470.32,321.57,148.75,11.33,21.6,4.12,0.0,0.0
2023-02-12 18:00:00,18,2,383.72,481.67,-97.95,11.18,17.8,1.57,0.0,0.0
2023-02-12 19:00:00,19,2,0,1807.8,-1807.8,8.26,15.9,1.5,0.0,0.0
2023-02-12 20:00:00,20,2,0,1812.79,-1812.79,5.34,19.0,30.74,0.0,0.0
2023-02-12 21:00:00,21,2,0,2395.28,-2395.28,5.0,16.9,17.93,0.0,0.0
2023-02-12 22:00:00,22,2,0,1872.35,-1872.35,5.0,13.1,27.19,0.0,0.0
2023-02-12 23:00:00,23,2,0,697.54,-697.54,5.0,14.8,2.83,0.0,0.0
2023-02-13 00:00:00,0,2,0,385.08,-385.08,5.0,12.6,1.01,0.0,0.0
2023-02-13 01:00:00,1,2,0,315.01,-315.01,5.0,12.7,2.08,0.0,0.0
2023-02-13 02:00:00,2,2,0,676.75,-676.75,5.0,13.7,2.12,0.0,0.0
2023-02-13 03:00:00,3,2,0,389.75,-389.75,5.0,16.2,2.98,0.0,0.0
2023-02-13 04:00:00,4,2,0,396.66,-396.66,5.0,15.2,3.91,0.0,0.0
2023-02-13 05:00:00,5,2,0,224.07,-224.07,5.0,17.4,4.07,0.0,0.0
2023-02-13 06:00:00,6,2,0,486.55,-486.55,5.0,16.4,2.9,0.0,0.0
2023-02-13 07:00:00,7,2,76.77,1726.11,-1649.33,5.0,18.8,43.85,0.0,0.0
2023-02-13 08:00:00,8,2,236.05,1717.38,-1481.33,5.0,21.7,40.6,0.0,0.0
2023-02-13 09:00:00,9,2,528.48,1831.07,-1302.59,5.0,21.5,38.25,0.0,0.0
2023-02-13 10:00:00,10,2,918.61,709.48,209.13,5.34,19.7,2.36,0.0,0.0
2023-02-13 11:00:00,11,2,1210.79,539.7,671.09,6.42,20.9,4.5,0.0,0.0
2023-02-13 12:00:00,12,2,1495.35,607.63,887.72,7.85,21.3,4.99,0.0,0.0
2023-02-13 13:00:00,13,2,1854.63,332.15,1522.47,10.31,25.8,3.88,0.0,0.0
2023-02-13 14:00:00,14,2,220.47,550.63,-330.16,9.77,28.2,4.06,0.0,0.0
2023-02-13 15:00:00,15,2,1219.3,478.46,740.84,10.97,23.8,2.89,0.0,0.0
2023-02-13 16:00:00,16,2,934.09,545.55,388.54,11.6,19.4,2.43,0.0,0.0
2023-02-13 17:00:00,17,2,619.31,446.32,172.99,11.88,21.9,3.7,0.0,0.0
2023-02-13 18:00:00,18,2,247.69,394.82,-147.13,11.64,20.3,3.55,0.0,0.0
2023-02-13 19:00:00,19,2,9.92,2305.68,-2295.76,7.94,18.7,3.92,0.0,0.0
2023-02-13 20:00:00,20,2,0,2043.92,-2043.92,5.0,20.8,32.87,0.0,0.0
2023-02-13 21:00:00,21,2,0,2419.79,-2419.79,5.0,11.4,23.14,0.0,0.0
2023-02-13 22:00:00,22,2,0,1747.95,-1747.95,5.0,15.8,21.41,0.0,0.0
2023-02-13 23:00:00,23,2,0,577.02,-577.02,5.0,17.8,4.91,0.0,0.0
2023-02-14 00:00:00,0,2,0,451.19,-451.19,5.0,10.5,4.14,0.0,0.0
2023-02-14 01:00:00,1,2,0,586.01,-586.01,5.0,10.5,4.83,0.0,0.0
2023-02-14 02:00:00,2,2,0,626.19,-626.19,5.0,16.0,2.57,0.0,0.0
2023-02-14 03:00:00,3,2,0,366.39,-366.39,5.0,12.9,3.6,0.0,0.0
2023-02-14 04:00:00,4,2,0,608.23,-608.23,5.0,13.1,3.35,0.0,0.0
2023-02-14 05:00:00,5,2,0,559.8,-559.8,5.0,17.0,1.09,0.0,0.0
2023-02-14 06:00:00,6,2,0,491.27,-491.27,5.0,19.6,3.3,0.0,0.0
2023-02-14 07:00:00,7,2,46.06,1876.24,-1830.18,5.0,19.0,20.99,0.0,0.0
2023-02-14 08:00:00,8,2,275.09,2124.55,-1849.46,5.0,17.4,20.63,0.0,0.0
2023-02-14 09:00:00,9,2,636.14,2090.6,-1454.46,5.0,21.3,41.5,0.0,0.0
2023-02-14 10:00:00,10,2,824.77,476.93,347.84,5.56,16.9,1.86,0.0,0.0
2023-02-14 11:00:00,11,2,1226.65,427.53,799.12,6.85,21.8,2.98,0.0,0.0
2023-02-14 12:00:00,12,2,1528.77,708.98,819.78,8.17,19.3,3.18,0.0,0.0
2023-02-14 13:00:00,13,2,1902.51,398.74,1503.77,10.6,23.5,1.43,0.0,0.0
2023-02-14 14:00:00,14,2,1555.07,557.95,997.12,12.21,29.0,3.04,0.0,0.0
2023-02-14 15:00:00,15,2,1235.14,592.03,643.11,13.24,22.7,2.89,0.0,0.0
2023-02-14 16:00:00,16,2,130.02,585.66,-455.65,12.51,23.6,2.51,0.0,0.0
2023-02-14 17:00:00,17,2,582.34,734.98,-152.64,12.26,21.1,2.12,0.0,0.0
2023-02-14 18:00:00,18,2,37.57,469.45,-431.88,11.57,17.7,4.39,0.0,0.0
2023-02-14 19:00:00,19,2,0,1669.59,-1669.59,8.87,20.3,3.88,0.0,0.0
2023-02-14 20:00:00,20,2,0,1875.86,-1875.86,5.85,21.6,21.22,0.0,0.0
2023-02-14 21:00:00,21,2,0,1799.46,-1799.46,5.0,16.3,20.46,0.0,0.0
2023-02-14 22:00:00,22,2,0,2450.65,-2450.65,5.0,16.9,24.92,0.0,0.0
2023-02-14 23:00:00,23,2,0,520.21,-520.21,5.0,18.2,3.61,0.0,0.0
2023-02-15 00:00:00,0,2,0,363.91,-363.91,5.0,11.0,2.47,0.0,0.0
2023-02-15 01:00:00,1,2,0,415.28,-415.28,5.0,10.1,3.25,0.0,0.0
2023-02-15 02:00:00,2,2,0,501.17,-501.17,5.0,9.6,1.9,0.0,0.0
2023-02-15 03:00:00,3,2,0,652.99,-652.99,5.0,10.5,1.9,0.0,0.0
2023-02-15 04:00:00,4,2,0,396.61,-396.61,5.0,13.9,2.27,0.0,0.0
2023-02-15 05:00:00,5,2,0,483.42,-483.42,5.0,17.0,4.82,0.0,0.0
2023-02-15 06:00:00,6,2,0,357.59,-357.59,5.0,20.1,1.19,0.0,0.0
2023-02-15 07:00:00,7,2,0,1605.06,-1605.06,5.0,17.2,33.07,0.0,0.0
2023-02-15 08:00:00,8,2,258.85,2659.85,-2401.0,5.0,20.6,25.87,0.0,0.0
2023-02-15 09:00:00,9,2,618.92,2470.88,-1851.96,5.0,22.0,20.66,0.0,0.0
